Quantity,Discount,Profit,Shipping Cost,Month,Year,Day_of_Week,Is_Weekend,Total_sales,Day_of_Month,Order Priority_Encoded,Ship Mode_Encoded,Market_Encoded,Category_Encoded,Sub-Category_Encoded
2,0.4,13.596,5.65,6,2011,3,0,163.512,23,3,3,3,2,13
1,0.0,28.29,5.65,12,2014,5,1,74.49,6,1,3,2,0,5
1,0.0,1.38,5.65,7,2013,5,1,140.67,20,3,3,1,1,14
1,0.0,19.12,5.65,10,2012,4,0,95.6,19,3,3,5,0,5
3,0.0,37.32,5.65,9,2011,0,0,280.26,12,3,3,5,2,0
4,0.0,12.56,5.64,2,2011,3,0,265.92,10,1,3,5,1,7
1,0.0,21.94,5.64,10,2014,2,0,95.44,15,3,3,5,0,5
4,0.0,8.52,5.64,1,2012,3,0,171.84,5,1,1,4,1,10
2,0.0,6.84,5.64,6,2014,3,0,114.72,26,1,3,4,1,15
2,0.4,-27.096,5.64,10,2013,1,0,111.888,22,1,2,0,1,15
5,0.27,-15.3225,5.64,9,2013,0,0,462.63750000000005,2,3,3,0,0,9
3,0.27,35.1891,5.64,6,2011,2,0,643.1373,1,3,0,0,0,5
6,0.0,10.8,5.64,2,2013,1,0,362.88,12,3,3,0,1,10
8,0.5,-0.84,5.64,2,2013,0,0,304.32,11,1,2,0,1,10
5,0.17,3.267,5.64,11,2014,3,0,352.335,20,3,0,0,1,3
2,0.0,35.58,5.64,4,2012,3,0,158.16,26,3,2,0,2,0
3,0.2,30.2316,5.64,7,2014,2,0,259.12800000000004,9,3,3,6,1,3
4,0.0,8.76,5.64,5,2011,1,0,221.28,31,3,1,1,1,15
2,0.7,-62.118,5.64,6,2011,1,0,128.484,14,1,3,1,0,9
4,0.7,-52.56,5.64,5,2011,3,0,233.28,12,3,2,3,1,2
8,0.0,6.4,5.64,12,2014,2,0,578.56,31,3,2,5,1,15
1,0.0,16.46,5.64,9,2012,2,0,35.06,12,1,3,5,1,3
3,0.0,24.48,5.63,10,2011,3,0,170.82,27,1,3,5,1,12
1,0.0,37.44,5.63,5,2013,4,0,113.46,10,3,3,5,0,5
3,0.0,15.66,5.63,4,2014,2,0,195.84,16,1,0,5,1,12
2,0.4,-15.712,5.63,6,2012,1,0,171.216,5,3,3,5,0,9
7,0.0,4.34,5.63,6,2012,6,1,345.94,10,2,3,5,1,8
11,0.2,17.116,5.63,6,2014,0,0,756.976,16,3,3,5,1,10
4,0.0,0.0,5.63,8,2011,3,0,472.8,11,3,3,4,1,2
2,0.0,37.44,5.63,3,2011,3,0,220.56,31,3,3,4,0,9
1,0.0,19.26,5.63,11,2014,5,1,66.51,8,1,2,4,2,13
9,0.5,-66.015,5.63,12,2014,1,0,1097.145,2,3,3,4,2,0
2,0.1,8.028,5.63,5,2014,1,0,66.096,13,1,1,0,1,7
3,0.0,56.16,5.63,10,2014,2,0,1531.71,1,3,0,0,0,5
3,0.0,7.02,5.63,9,2012,5,1,124.74,15,0,2,0,1,8
7,0.1,21.693,5.63,11,2013,0,0,855.981,11,1,3,0,1,8
4,0.1,25.92,5.63,8,2013,0,0,388.8,19,1,1,0,1,7
3,0.0,2.79,5.63,12,2011,3,0,280.53000000000003,8,3,3,0,1,14
2,0.4,-81.768,5.63,8,2011,2,0,338.184,31,3,3,0,0,5
1,0.0,15.185,5.63,9,2012,5,1,60.74,1,3,3,6,0,5
3,0.0,18.9702,5.63,8,2012,2,0,210.78000000000003,15,3,3,6,1,14
1,0.2,-7.9984,5.63,12,2014,2,0,39.992,3,1,3,6,2,13
4,0.0,9.96,5.63,6,2014,3,0,103.2,5,3,0,1,1,3
4,0.0,41.16,5.63,1,2012,1,0,515.52,17,1,3,1,1,15
4,0.0,11.2,5.63,4,2014,4,0,160.32,11,1,0,5,1,8
4,0.4,-36.784,5.63,12,2011,0,0,294.144,12,3,3,5,0,5
2,0.0,39.96,5.62,11,2011,1,0,186.12,22,2,3,4,2,0
3,0.5,-62.91,5.62,8,2014,0,0,377.46,11,3,3,4,2,0
5,0.6,-139.5,5.62,7,2013,2,0,489.0,3,1,3,4,1,14
5,0.0,2.55,5.62,6,2013,2,0,660.75,12,3,3,4,1,2
3,0.0,25.38,5.62,6,2011,1,0,423.36,21,3,3,0,1,15
3,0.45,-4.275,5.62,6,2012,2,0,141.075,6,3,3,0,1,12
5,0.0,14.25,5.62,3,2012,5,1,420.75,3,2,3,0,1,8
3,0.0,8.73,5.62,1,2014,2,0,119.60999999999999,1,1,3,0,1,10
1,0.2,10.2245,5.62,8,2011,0,0,62.92,1,3,3,6,1,1
4,0.8,-53.072,5.62,5,2014,1,0,136.96,13,1,2,6,1,3
3,0.2,5.6376,5.62,3,2014,4,0,46.656,14,0,1,6,1,12
2,0.0,6.54,5.62,1,2014,1,0,119.04,21,3,2,3,1,14
1,0.0,4.95,5.62,6,2011,2,0,62.16,22,1,3,1,1,14
1,0.6,-82.404,5.62,11,2013,1,0,54.936,26,1,3,3,1,14
1,0.0,8.16,5.62,9,2013,1,0,37.17,17,1,3,3,1,7
1,0.6,-69.42,5.62,5,2013,1,0,81.66,14,3,3,3,1,14
2,0.4,-37.464,5.62,3,2013,3,0,195.312,28,3,3,5,0,4
2,0.0,0.64,5.62,12,2012,3,0,130.48,20,3,2,5,1,14
4,0.2,9.792,5.62,8,2013,0,0,185.088,5,2,3,5,1,15
5,0.0,35.7,5.61,5,2013,4,0,638.5,10,3,3,5,2,0
3,0.0,0.0,5.61,12,2011,3,0,343.98,29,2,3,5,2,0
9,0.5,-0.135,5.61,11,2011,0,0,1097.145,28,3,2,4,1,2
8,0.1,24.288,5.61,1,2014,0,0,877.824,27,3,0,4,1,7
2,0.0,5.52,5.61,2,2014,5,1,46.2,22,1,1,4,1,3
4,0.5,-6.18,5.61,11,2014,1,0,136.56,11,2,3,4,1,8
2,0.0,3.36,5.61,8,2013,3,0,113.52,29,1,2,0,1,12
3,0.0,51.3,5.61,4,2014,0,0,416.07,28,3,2,0,1,7
4,0.1,16.428,5.61,10,2011,4,0,238.032,21,3,3,0,1,14
5,0.7,-39.4565,5.61,3,2011,1,0,257.32500000000005,22,3,3,6,1,3
4,0.0,42.1504,5.61,12,2012,3,0,455.68,6,1,3,6,0,9
8,0.2,18.8784,5.61,12,2012,1,0,447.488,18,3,3,6,1,7
3,0.0,15.372,5.61,11,2012,5,1,109.80000000000001,17,1,3,6,0,9
7,0.0,24.0688,5.61,9,2012,4,0,601.7199999999999,21,3,3,6,1,14
2,0.2,11.7488,5.61,6,2013,4,0,67.136,14,1,2,6,1,3
7,0.0,70.4928,5.61,4,2014,0,0,1028.02,21,3,3,6,1,3
2,0.7,-124.662,5.61,2,2011,4,0,169.956,11,1,3,1,1,14
1,0.6,-30.444,5.61,6,2014,3,0,22.956,26,1,0,3,1,14
2,0.0,27.06,5.61,9,2013,2,0,108.36,25,1,0,1,1,2
1,0.0,26.46,5.61,4,2013,4,0,126.03,19,3,3,1,0,4
3,0.0,9.78,5.61,9,2011,1,0,173.52,27,3,3,5,1,15
4,0.0,36.88,5.61,7,2011,1,0,343.68,12,3,3,5,1,15
4,0.4,-42.688,5.61,10,2012,5,1,445.248,27,3,3,5,0,5
5,0.0,19.8,5.61,12,2013,4,0,367.5,20,3,2,5,1,2
6,0.0,50.64,5.6,5,2013,5,1,707.76,18,3,0,5,1,3
5,0.2,14.2,5.6,4,2014,1,0,632.0,15,3,3,5,0,5
1,0.0,21.44,5.6,11,2014,5,1,69.18,1,3,3,5,2,0
2,0.0,0.0,5.6,5,2012,4,0,30.64,11,0,1,5,1,8
5,0.0,23.4,5.6,3,2013,2,0,433.5,13,3,3,4,1,7
4,0.0,21.72,5.6,2,2013,1,0,241.92,19,3,3,4,1,2
2,0.0,8.1,5.6,2,2013,4,0,115.8,22,2,3,4,1,2
3,0.5,-36.405,5.6,8,2014,2,0,218.02499999999998,20,3,3,4,0,5
2,0.0,5.34,5.6,2,2014,4,0,118.68,28,3,3,4,1,12
2,0.0,16.98,5.6,7,2013,1,0,178.8,23,3,3,4,1,2
2,0.1,1.248,5.6,9,2011,2,0,58.536,7,1,0,0,1,8
3,0.0,1.8,5.6,12,2013,4,0,139.59,13,1,3,0,1,3
1,0.17,2.9061,5.6,10,2012,1,0,34.5861,2,1,1,0,1,15
5,0.1,30.69,5.6,9,2013,2,0,691.2,11,3,3,0,1,14
5,0.27,-21.021,5.6,10,2011,2,0,318.645,19,3,3,0,0,9
7,0.0,11.5752,5.6,12,2011,5,1,207.76,31,1,3,6,1,2
3,0.2,20.1579,5.6,10,2011,6,1,691.128,2,1,0,6,2,13
1,0.0,5.79,5.6,12,2014,3,0,48.3,25,1,3,3,1,3
2,0.0,7.44,5.59,7,2013,0,0,99.2,1,1,1,5,1,15
2,0.0,7.44,5.59,9,2012,1,0,59.76,11,0,2,5,1,7
4,0.0,31.2,5.59,12,2013,2,0,312.0,18,3,3,4,1,8
1,0.0,12.6,5.59,1,2012,3,0,52.59,5,3,3,4,1,3
11,0.0,26.4,5.59,5,2013,2,0,1274.1299999999999,22,3,3,4,1,3
5,0.1,18.645,5.59,6,2013,2,0,234.225,19,3,2,0,1,3
4,0.0,16.56,5.59,12,2012,0,0,370.56,10,3,3,0,1,15
1,0.0,26.6304,5.59,12,2012,3,0,55.48,20,1,3,6,1,12
5,0.0,24.3595,5.59,9,2011,3,0,283.25,8,3,3,6,1,1
5,0.2,28.896,5.59,9,2014,3,0,412.8,4,3,3,6,1,3
2,0.2,14.3952,5.59,1,2014,3,0,95.968,16,1,0,6,2,0
1,0.0,63.24,5.59,12,2013,0,0,134.61,16,3,0,1,1,14
1,0.0,3.27,5.59,9,2013,1,0,29.76,24,1,3,3,1,14
2,0.0,5.7,5.59,12,2012,3,0,54.6,13,1,2,2,1,12
6,0.6,-81.072,5.59,10,2014,2,0,647.568,22,3,2,3,1,12
3,0.0,10.62,5.59,9,2013,0,0,228.24,30,1,2,5,1,1
4,0.0,4.16,5.59,7,2014,3,0,140.8,10,3,2,5,1,2
5,0.4,-9.12,5.58,6,2014,3,0,113.4,12,0,2,5,1,8
6,0.0,21.24,5.58,4,2013,1,0,1063.8000000000002,9,3,3,4,1,15
1,0.0,11.88,5.58,4,2011,4,0,29.01,29,1,0,4,1,2
9,0.0,14.04,5.58,10,2014,1,0,668.25,7,1,3,4,1,10
5,0.5,-11.925,5.58,11,2014,4,0,329.625,21,1,3,4,1,2
9,0.5,-72.09,5.58,12,2014,1,0,687.6899999999999,9,1,3,4,1,3
5,0.0,25.05,5.58,11,2012,0,0,279.75,19,3,3,4,1,10
5,0.1,18.645,5.58,9,2014,3,0,234.225,25,2,3,0,1,3
2,0.45,-4.899,5.58,11,2011,1,0,89.562,15,1,0,0,1,7
3,0.2,6.4206,5.58,6,2013,4,0,53.135999999999996,21,0,0,6,1,3
2,0.0,8.799,5.58,7,2014,2,0,83.8,16,3,2,6,2,0
7,0.0,6.8992,5.58,3,2014,5,1,150.92,29,1,0,6,0,9
4,0.0,59.0372,5.58,5,2014,5,1,638.24,3,3,2,6,2,0
1,0.2,11.2404,5.58,8,2013,1,0,31.008,27,1,0,6,1,12
1,0.0,1.38,5.58,3,2011,3,0,69.15,3,3,3,3,2,0
2,0.0,4.2,5.58,6,2013,0,0,60.6,10,2,3,3,1,3
5,0.0,12.8,5.58,7,2012,0,0,321.5,9,3,2,5,1,7
4,0.0,60.88,5.58,9,2013,3,0,507.84,5,3,3,5,1,2
2,0.0,22.16,5.58,12,2013,2,0,94.32,25,3,2,5,1,15
4,0.0,36.72,5.57,7,2012,2,0,525.12,25,1,3,5,1,3
3,0.402,-3.48072,5.57,4,2011,5,1,517.3178399999999,2,3,2,5,2,6
2,0.0,45.06,5.57,10,2013,1,0,180.36,1,3,3,4,1,12
3,0.1,3.546,5.57,4,2013,5,1,137.53799999999998,20,3,1,4,1,14
1,0.0,2.85,5.57,5,2013,1,0,142.53,28,3,3,4,2,6
5,0.5,-48.9,5.57,9,2013,2,0,369.75,25,3,3,4,1,3
1,0.0,7.56,5.57,10,2013,3,0,25.29,24,0,2,0,0,9
3,0.27,-233.2134,5.57,3,2014,2,0,1205.3279873285242,19,3,3,0,0,5
5,0.0,0.45,5.57,11,2012,4,0,285.0,2,3,2,0,1,8
7,0.45,-1.575,5.57,1,2013,1,0,282.97499999999997,15,2,3,0,1,10
2,0.1,-3.534,5.57,2,2014,2,0,156.492,5,3,3,0,1,15
3,0.0,29.97,5.57,10,2014,1,0,375.57,14,3,3,0,2,0
3,0.1,-1.197,5.57,7,2014,1,0,161.109,22,3,3,0,1,8
2,0.47,-28.9224,5.57,6,2014,2,0,180.1152,11,1,0,0,2,0
6,0.2,3.4848,5.57,7,2012,2,0,152.06400000000002,11,1,0,6,0,9
3,0.2,6.756,5.57,11,2011,4,0,202.68,11,3,3,6,1,2
3,0.0,56.9772,5.57,11,2013,0,0,348.84000000000003,4,3,3,6,1,12
1,0.2,3.4995,5.57,7,2013,4,0,55.992,19,3,3,6,2,13
2,0.0,18.3276,5.57,7,2011,1,0,135.76,26,3,3,6,0,5
3,0.2,15.9348,5.57,12,2011,4,0,136.584,23,1,2,6,1,12
3,0.2,15.093,5.57,8,2011,0,0,139.32,15,1,3,6,1,3
1,0.0,5.94,5.57,11,2014,1,0,74.52,18,3,2,1,2,11
8,0.0,15.6,5.57,3,2012,0,0,572.16,5,3,3,1,1,3
1,0.0,22.71,5.57,9,2014,0,0,142.08,1,3,3,3,1,14
1,0.0,17.73,5.57,9,2013,1,0,49.32,10,1,0,1,1,15
2,0.0,28.2,5.57,12,2012,4,0,225.84,21,3,3,1,1,14
1,0.0,24.57,5.57,10,2011,4,0,102.48,7,3,3,1,2,0
1,0.0,4.29,5.57,8,2014,2,0,53.7,20,2,3,1,1,2
1,0.7,-105.174,5.57,3,2012,2,0,59.526,28,2,3,1,1,14
1,0.6,-73.764,5.57,6,2011,1,0,84.276,7,3,3,3,1,14
1,0.0,6.96,5.57,11,2014,0,0,46.59,17,2,3,2,1,2
8,0.0,21.12,5.57,9,2011,0,0,1063.68,12,3,2,1,1,12
8,0.4,-28.992,5.57,9,2013,3,0,374.784,26,1,1,5,1,7
7,0.0,13.3,5.57,9,2013,3,0,1332.8,12,3,3,5,1,1
3,0.4,-22.704,5.57,4,2012,5,1,204.22799999999998,7,3,3,5,0,9
4,0.0,29.04,5.57,9,2013,0,0,283.52,30,3,3,5,1,12
6,0.0,13.2,5.57,12,2013,0,0,275.04,9,1,0,5,1,10
2,0.0,12.44,5.56,11,2014,3,0,191.44,20,3,3,5,1,1
5,0.0,11.9,5.56,6,2011,0,0,181.5,27,3,1,5,1,10
8,0.0,24.8,5.56,9,2014,3,0,1045.76,25,3,3,5,1,2
2,0.0,34.72,5.56,11,2011,1,0,154.32,15,3,3,5,1,14
2,0.0,19.98,5.56,8,2014,0,0,210.48,18,3,3,4,1,2
4,0.0,16.44,5.56,12,2014,0,0,182.88,8,2,3,4,1,3
1,0.0,24.84,5.56,8,2012,2,0,62.16,29,3,3,4,1,14
2,0.0,13.86,5.56,7,2013,4,0,111.12,5,3,0,4,1,12
4,0.0,19.56,5.56,6,2014,2,0,182.88,11,1,3,4,1,8
2,0.0,15.8256,5.56,4,2012,4,0,75.36,13,2,3,6,0,9
8,0.0,3.36,5.56,11,2012,2,0,255.36,14,1,3,1,1,3
2,0.6,-70.512,5.56,1,2014,2,0,134.256,22,3,3,3,0,5
3,0.0,34.56,5.56,9,2012,2,0,225.54000000000002,5,3,3,5,1,15
1,0.2,-4.128,5.56,3,2013,2,0,27.392,6,1,2,5,1,7
12,0.0,35.28,5.56,6,2013,4,0,1205.3279873285242,21,3,3,5,1,12
4,0.0,15.12,5.56,9,2014,1,0,302.4,23,3,3,5,1,3
2,0.2,-11.016,5.56,5,2014,3,0,195.648,1,3,3,5,0,5
9,0.0,38.88,5.55,11,2014,1,0,730.6200000000001,18,3,3,5,1,12
6,0.0,40.14,5.55,6,2014,2,0,731.16,18,3,3,4,1,15
6,0.0,21.78,5.55,2,2011,1,0,657.72,8,3,3,4,1,8
2,0.0,16.74,5.55,5,2011,3,0,111.96,5,3,3,4,1,12
1,0.0,0.0,5.55,7,2013,2,0,148.92,31,3,3,0,0,4
7,0.0,9.24,5.55,6,2013,3,0,546.84,27,3,3,0,1,10
3,0.0,16.11,5.55,11,2014,4,0,151.2,21,1,3,0,1,8
1,0.25,-44.0475,5.55,1,2013,1,0,132.1425,15,2,3,0,0,5
1,0.27,-21.0378,5.55,10,2014,5,1,73.1022,25,3,3,0,0,5
4,0.0,2.16,5.55,6,2014,5,1,181.44,14,1,3,0,1,8
7,0.45,4.5885,5.55,1,2011,6,1,361.3995,9,1,3,0,1,8
10,0.4,-42.18,5.55,12,2014,1,0,718.1999999999999,23,3,3,0,1,8
5,0.0,10.881,5.55,10,2013,2,0,209.25,2,0,0,6,0,9
4,0.2,13.5324,5.55,2,2012,3,0,160.384,9,1,2,6,1,10
9,0.2,50.4711,5.55,6,2011,0,0,1345.8960000000002,6,3,3,6,1,3
2,0.0,10.518,5.55,5,2012,1,0,70.12,1,1,3,6,1,15
3,0.0,11.685,5.55,8,2014,2,0,140.22,13,3,3,6,1,14
1,0.0,7.29,5.55,2,2014,1,0,45.69,11,2,3,1,1,2
1,0.0,1.53,5.55,7,2014,2,0,51.78,9,3,3,1,1,2
1,0.0,13.68,5.55,9,2014,0,0,62.31,15,3,2,3,0,5
2,0.0,15.8,5.55,1,2011,6,1,95.92,23,3,1,5,1,15
2,0.0,4.44,5.55,10,2012,5,1,81.28,6,1,2,5,1,3
2,0.602,-131.39768,5.55,6,2014,2,0,260.16464,18,3,3,5,2,6
2,0.0,30.96,5.55,12,2013,4,0,147.6,20,3,3,5,2,0
5,0.0,8.2,5.54,11,2013,1,0,180.0,12,1,3,5,1,14
6,0.0,33.24,5.54,6,2014,4,0,399.59999999999997,13,3,3,5,1,3
3,0.0,15.03,5.54,3,2014,3,0,107.46000000000001,27,0,2,4,1,2
3,0.0,18.45,5.54,1,2011,2,0,264.6,26,3,3,4,2,0
2,0.0,10.08,5.54,5,2014,1,0,67.2,20,1,0,4,1,12
3,0.0,2.79,5.54,6,2012,5,1,143.64000000000001,16,1,3,4,1,7
4,0.0,12.72,5.54,11,2014,2,0,181.92,19,2,3,4,1,10
1,0.15,19.7865,5.54,12,2013,1,0,62.2965,24,3,3,4,2,13
2,0.4,-7.788,5.54,12,2013,0,0,116.424,30,1,0,4,1,14
4,0.0,5.64,5.54,7,2013,3,0,285.6,4,3,3,4,1,2
3,0.1,-5.841,5.54,2,2012,5,1,194.15699999999998,11,3,2,4,1,14
2,0.0,24.06,5.54,2,2011,2,0,185.28,9,3,3,4,1,2
3,0.1,11.898,5.54,11,2013,2,0,179.334,20,3,3,0,1,15
1,0.1,7.509,5.54,2,2012,5,1,56.349,11,3,3,0,1,1
1,0.27,12.6822,5.54,12,2014,2,0,40.2522,17,3,1,0,0,9
2,0.2,-10.86,5.54,10,2011,1,0,347.52,18,3,3,0,0,9
4,0.1,12.096,5.54,1,2011,0,0,121.824,10,3,0,0,1,10
3,0.17,-5.2839,5.54,7,2012,0,0,215.80829999999997,2,3,3,0,1,7
2,0.0,10.44,5.54,8,2013,2,0,116.04,21,3,3,0,1,2
4,0.4,15.82,5.54,11,2012,4,0,379.68,30,3,3,6,2,13
5,0.0,12.432,5.54,7,2013,1,0,222.0,16,3,3,6,1,15
9,0.2,26.4654,5.54,9,2014,0,0,657.072,8,3,3,6,1,12
2,0.2,5.6316,5.54,12,2011,0,0,69.312,26,1,3,6,1,1
4,0.0,19.6328,5.54,3,2014,3,0,170.72,6,3,1,6,1,7
2,0.2,23.7742,5.54,4,2014,3,0,131.168,10,3,3,6,1,12
4,0.6,-6.3,5.54,10,2013,4,0,56.0,11,0,0,6,0,9
1,0.0,21.96,5.54,1,2012,5,1,46.74,21,1,0,1,1,2
4,0.0,19.92,5.54,5,2014,3,0,667.2,8,3,3,1,1,15
6,0.0,36.36,5.54,3,2013,0,0,643.6800000000001,4,3,3,3,1,2
4,0.0,28.56,5.54,12,2014,4,0,279.36,19,1,3,1,1,2
8,0.0,5.28,5.54,10,2014,2,0,608.64,22,3,0,1,1,10
1,0.0,6.6,5.54,12,2013,4,0,50.79,20,3,3,3,1,2
1,0.0,16.98,5.54,7,2013,2,0,38.61,10,1,3,3,1,1
2,0.6,-44.988,5.54,11,2011,5,1,78.144,12,1,2,3,1,7
5,0.4,-36.4,5.53,12,2012,4,0,436.5,14,3,3,5,0,9
1,0.0,26.6,5.53,1,2012,1,0,53.22,10,1,3,5,2,13
4,0.0,8.64,5.53,2,2014,4,0,267.84,7,1,3,4,1,8
3,0.15,-0.0495,5.53,12,2011,4,0,283.8915,2,1,0,4,2,11
6,0.1,50.706,5.53,2,2014,5,1,722.196,22,1,1,4,1,14
3,0.0,19.62,5.53,6,2014,1,0,346.68,10,3,3,4,2,0
5,0.47,-12.2025,5.53,8,2013,5,1,200.7375,24,3,2,0,1,12
3,0.47,-7.3431,5.53,4,2012,1,0,128.3607,24,1,2,0,1,15
4,0.0,9.72,5.53,11,2013,4,0,217.44,15,1,3,0,1,8
2,0.0,14.82,5.53,4,2014,3,0,123.6,17,3,3,0,2,0
2,0.4,-21.228,5.53,5,2013,3,0,97.704,2,3,3,0,2,0
4,0.0,15.0416,5.53,7,2011,0,0,214.88,25,1,2,6,1,14
1,0.0,22.992,5.53,12,2013,1,0,47.9,24,2,3,6,1,12
3,0.6,-70.9605,5.53,10,2012,0,0,218.34,8,3,3,6,0,9
2,0.0,17.28,5.53,5,2014,4,0,105.0,16,3,3,1,1,12
2,0.0,6.54,5.53,11,2014,2,0,119.04,12,3,3,1,1,14
1,0.0,24.81,5.53,3,2012,4,0,57.75,16,1,3,1,2,0
2,0.2,-17.872,5.53,5,2012,4,0,285.696,25,3,3,5,0,5
1,0.4,1.936,5.52,12,2014,5,1,16.716,13,0,2,5,2,0
3,0.0,22.74,5.52,12,2012,3,0,151.74,27,0,1,5,1,7
3,0.0,27.54,5.52,12,2011,5,1,229.5,3,3,0,5,1,7
2,0.6,-153.112,5.52,6,2013,1,0,211.136,25,3,3,5,1,14
3,0.0,73.08,5.52,6,2013,2,0,756.0,26,3,2,5,2,13
2,0.4,6.656,5.52,8,2014,3,0,133.872,21,3,1,5,2,0
3,0.0,0.9,5.52,11,2014,2,0,140.94,5,3,2,4,1,12
2,0.0,17.82,5.52,11,2011,2,0,93.96,23,3,3,4,1,7
2,0.0,24.42,5.52,9,2014,0,0,157.8,29,3,3,0,1,15
3,0.0,24.48,5.52,11,2014,3,0,334.26,6,3,3,0,1,15
5,0.2,13.473,5.52,10,2014,0,0,199.60000000000002,6,1,3,6,1,3
1,0.6,-47.778,5.52,9,2014,1,0,50.292,16,1,3,3,2,6
1,0.0,13.2,5.52,12,2013,4,0,26.4,27,1,0,1,1,14
3,0.0,9.06,5.52,9,2012,0,0,104.94,10,3,2,5,1,7
3,0.0,30.3,5.52,9,2014,0,0,293.76,29,3,3,5,1,14
3,0.4,-25.92,5.52,11,2014,3,0,179.28,27,3,3,5,1,12
3,0.0,35.1,5.52,11,2013,0,0,309.78000000000003,18,3,3,5,2,11
1,0.0,0.0,5.52,12,2013,5,1,54.82,28,3,3,5,0,5
5,0.2,20.58,5.51,7,2014,4,0,344.4,11,3,3,5,1,2
2,0.0,4.6,5.51,12,2013,1,0,131.76,3,3,2,5,1,14
2,0.0,2.28,5.51,6,2013,0,0,32.96,24,0,0,5,1,3
4,0.0,4.68,5.51,1,2012,3,0,315.36,12,3,3,4,1,14
4,0.5,-0.06,5.51,12,2014,0,0,222.96,29,1,3,4,1,3
1,0.2,18.894,5.51,4,2011,1,0,65.784,12,3,2,4,0,5
2,0.0,42.24,5.51,5,2013,2,0,179.88,1,3,3,0,1,12
2,0.0,19.98,5.51,3,2014,0,0,95.4,31,1,3,0,0,9
1,0.0,14.76,5.51,5,2014,2,0,36.96,14,1,2,0,1,7
2,0.0,26.34,5.51,4,2013,1,0,170.04,30,3,2,0,0,9
3,0.47,-17.658,5.51,1,2012,3,0,80.136,19,1,1,0,1,12
2,0.0,4.62,5.51,4,2013,3,0,71.4,4,1,3,0,1,2
2,0.4,-17.568,5.51,4,2014,4,0,116.784,4,3,3,0,1,2
2,0.0,10.5504,5.51,11,2013,2,0,75.36,13,1,2,6,1,1
9,0.2,9.63,5.51,8,2013,5,1,277.344,10,1,0,6,1,12
5,0.0,0.679,5.51,9,2013,4,0,339.5,13,3,3,6,1,14
6,0.2,5.3964,5.51,7,2014,5,1,431.712,12,3,3,6,2,13
4,0.0,2.28,5.51,2,2011,3,0,106.56,24,3,0,3,1,3
1,0.0,12.21,5.51,12,2011,1,0,32.19,27,1,3,3,1,2
1,0.7,-115.47,5.51,7,2011,5,1,80.55,9,3,3,1,2,11
2,0.6,-61.596,5.51,11,2011,2,0,129.648,2,3,3,3,2,13
1,0.0,26.64,5.51,12,2013,2,0,53.28,25,1,2,3,1,14
1,0.0,10.68,5.51,12,2013,1,0,22.29,24,1,0,1,1,14
3,0.0,1.62,5.51,5,2012,1,0,98.64000000000001,1,3,0,5,1,7
5,0.0,9.3,5.51,10,2014,1,0,137.5,21,0,2,5,1,10
3,0.0,6.72,5.5,12,2012,0,0,78.12,3,0,0,5,1,8
4,0.0,24.72,5.5,8,2012,3,0,247.68,16,3,3,5,1,14
4,0.0,28.16,5.5,9,2014,0,0,250.88,8,1,3,5,1,2
3,0.1,-0.819,5.5,9,2013,2,0,214.08300000000003,11,1,2,4,1,2
2,0.4,-15.828,5.5,9,2012,2,0,118.584,12,3,2,4,1,14
4,0.0,20.4,5.5,8,2013,4,0,248.64,30,3,3,4,1,2
6,0.0,10.62,5.5,7,2011,2,0,257.04,27,1,2,4,1,10
4,0.0,10.2,5.5,6,2014,5,1,164.16,28,3,2,4,1,15
3,0.1,5.643,5.5,5,2014,3,0,153.81900000000002,8,3,2,0,1,15
2,0.5,-6.51,5.5,10,2012,2,0,53.82,17,1,0,0,1,15
3,0.0,2.25,5.5,9,2013,2,0,227.07,11,3,2,0,1,12
2,0.27,9.9222,5.5,8,2014,1,0,181.2444,5,3,3,0,0,5
6,0.1,-1.962,5.5,12,2011,4,0,485.02799999999996,9,3,3,0,1,2
5,0.0,24.3,5.5,1,2014,1,0,297.0,14,1,2,0,1,8
5,0.0,18.15,5.5,3,2011,1,0,379.5,8,3,3,0,1,15
2,0.0,17.04,5.5,9,2014,3,0,121.92,25,3,3,0,1,3
5,0.1,22.38,5.5,8,2013,4,0,315.9,30,3,2,0,1,8
3,0.17,10.7325,5.5,6,2014,0,0,84.0375,30,2,3,0,1,14
3,0.0,8.019,5.5,10,2012,2,0,89.1,31,0,1,6,1,15
2,0.0,14.212,5.5,6,2011,3,0,74.8,9,1,2,6,0,9
4,0.2,2.1888,5.5,3,2014,4,0,77.824,14,0,1,6,1,2
1,0.2,-11.0691,5.5,9,2013,5,1,98.392,21,3,3,6,0,5
3,0.0,35.0784,5.5,9,2011,3,0,292.32,22,3,3,6,0,9
4,0.0,5.76,5.5,11,2013,1,0,782.4,19,3,2,1,1,14
1,0.0,7.77,5.5,5,2013,2,0,51.84,1,3,3,3,1,2
1,0.0,30.72,5.5,4,2012,0,0,73.2,2,3,3,1,2,13
2,0.0,21.52,5.5,9,2012,1,0,165.68,25,3,3,5,1,14
3,0.0,4.92,5.5,12,2014,1,0,185.57999999999998,16,3,2,5,1,7
5,0.4,-108.68,5.5,11,2014,0,0,1086.6,3,3,3,5,0,9
2,0.0,6.2,5.49,10,2011,4,0,65.36,7,1,2,5,1,2
10,0.4,-71.2,5.49,11,2012,0,0,1068.0,12,3,3,5,1,15
2,0.0,39.48,5.49,6,2014,6,1,175.68,29,3,3,4,1,7
